精彩漫画小说（1171个听书）推荐,#genre#
【完结】🎉玄幻爽文🤞《签到百万年，打造万古第一家族》苏辰意外身亡，并意外觉醒系统，即将穿越玄幻世界，可惜系统告诉他需要等待百万年后才能彻底激活。于是苏辰签到了百万年。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=2_WLKAfQouc
【完结】🎉玄幻爽文🤞《玄幻：我的女帝徒弟要黑化》穿越玄幻世界！成为女帝黑化前的师尊。以前被万般虐待的小徒弟突然发现自家师尊变温柔了，变厉害了，对她也越来越嘴硬心软了……玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=8EKfifMCDmc
🎉玄幻爽文🤞《小人参成精后把将军拐跑了》EP1~81 作为一只妖德感很重的小人参精，当然知道滴水之恩要涌泉相报啦。  于是云参收拾行囊，下山去报恩了。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=ZFkWcRBHYPU
🎉玄幻爽文🤞《玄幻：挂我来开，副作用你来挨！》EP1~245 秦寒穿越过荒古大世界一朝醒来直接懵了。发现自己不仅是反派，而且是超级大舔狗？！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=HVEKTAHWwlU
【完结】🎉都市爽文🤞《别后重逢，大佬穷追不舍》京圈盛传陆家继承人陆景琛不近女色，直到某一天，他开了私人微博，并发布了一张照片。都市  爽文 小說 小说,https://www.youtube.com/watch?v=Y3oz_Lw26bs
🎉玄幻爽文🤞《发誓永不相见，你后悔与我何干？》EP1~222 杀死挚爱，发出惨厉誓言后，灵玄大陆七位最顶尖女仙子，意外重生一世。这一世。她们许下的誓言成真。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=2zE5dwHzEcE
🎉都市爽文🤞《反派：多子多福，女主们崩坏了》EP1~352 穿越成小说里的反派高富帅，面对即将家破人亡的处境，许良慌得一批。好在家族系统激活，发展家族就变强。都市  爽文 小說 小说,https://www.youtube.com/watch?v=h_lLyKXyyvY
🎉都市爽文🤞《末世：我的女人有亿点强》EP1~506 我为炎帝，立于神明之上。末世来临，天降丧尸，神明出行！海中异兽登陆，血洗人类！都市  爽文 小說 小说,https://www.youtube.com/watch?v=gQjf9KxJIM4
🎉都市爽文🤞《震震果实弱？可曾见过大海分裂？》EP1~267 全民恶魔果实时代，叶凡穿越而来，开局觉醒最强超人系·震震果实，却没想到被人嘲笑、唏嘘，组队被人嫌弃。都市  爽文 小說 小说,https://www.youtube.com/watch?v=xTAkIj3hcx0
🎉都市爽文🤞《帝王系制卡，从始皇帝嬴政开始》EP1~351 这是一个仙佛不存，文明遗落却又妖魔丛生的世界。世人唯一能依靠的，是充满神秘力量的卡牌。都市  爽文 小說 小说,https://www.youtube.com/watch?v=KzUy-aruXF4
🎉玄幻爽文🤞《小师弟明明超强，却过分低调》EP1~235 叶辰，仙界最强隐世宗门小师弟，天赋异禀的万法之体，成为仙界的“最强关系户”。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=VEvm13BYsYk
【完结】🎉动漫衍生🤞《龙珠，神界执法官》姜飞穿越到了龙珠世界，地点是全王的神殿之中。而前世这具普通人的身体，居然爆发出了恐怖的修炼天赋。爽文 小說 小说,https://www.youtube.com/watch?v=cDWOSxMKOs8
🎉玄幻爽文🤞《退婚后，高冷女帝后悔了》EP1~659 穿越成国公府三少爷的陈凡，为了让女帝退婚摆烂五年！终于因为太过纨绔，等到了女帝的退婚圣旨。才退婚不久，女帝就后悔了玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=lFa8rkChF0w
🎉玄幻爽文🤞《妖武乱世：开局一个鬼王老婆》EP1~236 新婚夜，林安觉醒降魔圣体，斩妖除魔就能变强。但这世上哪有妖魔鬼怪啊？林旭看向一旁美丽动人的娇妻，还是洞房要紧。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=9QUjjCisifw
🎉玄幻爽文🤞《万倍返还，年迈的我去当舔狗》EP1~275 徐霄穿越缥缈宗内门长老，千岁老人快到寿元尽头。漂亮师尊风华绝代，绝美师妹青梅竹马，只有他风烛残年。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=zjLtA0pyJqs
🎉玄幻爽文🤞《遇仙记，江湖有座桃花观》EP1~185 好不容易考个有编制的道教图书管理员，穿越了，穿越成了临滨镇桃花山桃花观的独家道士。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=-BnbXVHI7K8
🎉玄幻爽文🤞《还钱？那我这朝廷鹰犬不白当了吗》EP1~247 李北玄穿越武朝，成了镇抚司的一名总旗官。本想勾栏听曲纸醉金迷，做个夜夜笙歌的富家翁。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=57Rdf16XRB8
🎉玄幻爽文🤞《玄幻：做善事就变强，我正的发邪》EP1~137 穿越到强者无数的古武世界，沈舟手握《功德录》，只要做善事就能变强，于是，他就此踏上了一条行善积德之路。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=2eVy-d4tiiQ
🎉玄幻爽文🤞《我家大师兄实在是太不正经了》EP1~543 别人家大师兄都是德才兼备，品行端一，风华绝代，天骄无双，万人敬仰，宛如璀璨星辰！而我家大师兄懒惰、贪财、不正经玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=0ZG6hFcar4M
【完结】🎉玄幻爽文🤞《从一个湖开始的进化》楚沉重生到神魔大陆，变成了一个湖泊。这个世界神灵遍地，统领四方。种族亿万，遵循着丛林法则，征战不断。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=oPK6MUycw3Q
【完结】🎉都市爽文🤞《别后重逢，大佬穷追不舍》京圈盛传陆家继承人陆景琛不近女色，直到某一天，他开了私人微博，并发布了一张照片，照片中一头青丝铺在床上,网络瞬间炸开了锅。都市  爽文 小說 小说,https://www.youtube.com/watch?v=Wtmzg_lZuwA
【完结】🎉玄幻爽文🤞《表白师姐被拒后，魔女师尊竟然直接白给》什么？不谈恋爱就得死！表白七个师姐，都不答应我！我直接反手逼宫女魔师尊，我要离开这鬼地方。可是，师尊你疯了？玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=TmBqXZ95jDs
【完结】🎉都市爽文🤞《你透视呢，乱看阿姨心事干啥？》路飞偶得透视之眼，从此一发不可收拾！从此别人避之不及的赌石？股票？期货？只能成为他敛财的工具！都市  爽文 小說 小说,https://www.youtube.com/watch?v=CpQBFz8StQI
🎉玄幻爽文🤞《皇室退婚废我王位，我直升剑仙》EP1~103 穿越大楚皇朝，助楚帝争霸天下平定四方，已一己之力将大楚做大做强，却因功劳太大而被楚帝猜忌，审判！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=QYMwCrDob3U
【完结】🎉玄幻爽文🤞《只要充钱，我修为就能一直突破！》秦易穿越到真武大世界，获得无上大氪金系统，从此开启无敌之路。想要盖世修为，一拳崩掉一颗星球，打碎一个世界的力量？买玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=XGHAcVLRnH0
🎉都市爽文🤞《开局神豪系统，不好意思我无敌了》EP1~316 大一新生秦川，获得超级神豪系统，随机触发任务，获得奖励！都市  爽文 小說 小说,https://www.youtube.com/watch?v=RoR2oZUR3pw
【完结】🎉都市爽文🤞《人在监狱，让我多子多福？ 》秦墨穿越到异世界，成为一个无期徒刑的囚犯。竟然启动了多子多福系统，让他娶妻纳妾。都市  爽文 小說 小说,https://www.youtube.com/watch?v=3xTIrHrNcjI
【完结】🎉都市爽文🤞《高武：开局修改第九套全国修炼法》这个世界超凡力量自古有之。文理科外还有修士科，修真成为最主流职业。江缘携带知识面板穿越而来。都市  爽文 小說 小说,https://www.youtube.com/watch?v=XqZ4YxFZ_wA
🎉玄幻爽文🤞《穿书太子被猜忌陷害，我当场发癫》EP1~78 李熠带着癫戏演绎系统穿越权谋小说成为太子。刚穿越就被贼人陷害污蔑血脉不纯，要滴血验亲！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=yVzHrKlU_pE
【完结】🎉玄幻爽文🤞《开局黑龙袍，华夏服饰震撼全球》一场突如其来的大雾席卷全球。雾气渐浓之地皆被列为禁区，无数怪物从其中走出肆虐人间。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=KU6LlTqLLgE
🎉都市爽文🤞《重生1960：从深山打猎开始逆袭！》EP1~421  21世纪的神枪手陆成重生1960，成了河南某山区被饿死的普通村民。都市  爽文 小說 小说,https://www.youtube.com/watch?v=bOm1rrTY8zI
🎉玄幻爽文🤞《晚年修仙被分手，人死了系统你才来？》EP1~207 楚老魔，你大限将至，命不久也，从此以后你我桥归桥，路归路，生死不想见，就此离婚吧！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=7dg0kkR6_CM
🎉都市爽文🤞《长得太凶，入职被通缉犯当成团伙》EP1~86 陆慕穿越平行世界，身患巨人症的他，配上了一幅能治小儿夜啼的长相，却成了一名光荣的人民警察。觉醒了悍匪系统。都市  爽文 小說 小说,https://www.youtube.com/watch?v=PqLBCU4_s2M
🎉都市爽文🤞《残暴反派：开局勒死未婚妻，主角们瑟瑟发抖》EP1~241 沈无萧来到一个高武小说世界，成为了书中的残暴不仁，背景通天的纨绔大少！都市  爽文 小說 小说,https://www.youtube.com/watch?v=-lI5PGZN8Zw
🎉玄幻爽文🤞《魔尊重生，问鼎万界！》EP1~132 一代魔尊楚枫，替人族镇守黑渊抵御异族数百年，却惨遭人族几位大帝偷袭致死！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=I8GAGUbyrWI
🎉都市爽文🤞《真少爷被全家偷听心声假少爷懵了》EP1~50 顾烨穿书了，成了真假少爷文里被找回家的真少爷。以后的剧情就是……假少爷陷害、白莲花姐姐妹妹们只偏爱假货。都市  爽文 小說 小说,https://www.youtube.com/watch?v=JKATM-iUMwA
🎉都市爽文🤞《毕业发老婆，我成了前女友她爸爸》EP1~598 毕业前夕，面对爱情和未来星途这道选择题，林小雪终究选择了后者。次日，叶尘和魔大第一女神老师程冰媛配对成功。都市  爽文 小說 小说,https://www.youtube.com/watch?v=-sY99Xrzawo
【完结】🎉都市爽文🤞《都市：修仙一千年，归来当奶爸》一千年前，安子平被沉江，来到天元大陆，修成太乙玄仙仙尊之位。一场意外再次回到地球，发现自己还有了一个可爱的女儿。都市  爽文 小說 小说,https://www.youtube.com/watch?v=enXtYj-6zds
🎉历史架空🤞《大明：开局怒斥老朱，我直接无敌》EP1~73  穿越大明，成为蓝玉的嫡长子蓝武，并且觉醒神级选择系统。历史架空 爽文 小說 小说,https://www.youtube.com/watch?v=rOX82uAbiFQ
🎉都市爽文🤞《高武：对比？女帝我也包赢的！》EP1~513 上一世我从蓝星走出，步入星空，成就帝位，镇压苍穹。陨落后，我重生了，并与寄宿在我家的少年绑定对比系统。都市  爽文 小說 小说,https://www.youtube.com/watch?v=3KyPV_CAHX4
🎉玄幻爽文🤞《财法仙途 》EP1~456 百位试炼者同样震惊不已。掌刑长老，这可不是一般的称谓。云之澜虽然心中有了准备，但怎么也没想到，这位前辈竟然是青云宗的掌刑长老。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=_JuW4SyODIk
🎉玄幻爽文🤞《开局拿下恶毒女帝师尊，奖励圣体》EP1~69 萧尘因为一场意外，穿越玄幻小说世界，并获得反骨选择系统玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=72owW6fYI10
🎉玄幻爽文🤞《逼我剜骨断亲，我选择成为天命大反派》EP1~275 秦轩穿越了，还是穿越到这个跟他同名的倒霉蛋身上。父亲是紫阳帝国列土封疆的秦王。母亲是圣地圣女。玄幻  爽文 小說,https://www.youtube.com/watch?v=d1SwBtnbyZk
🎉玄幻爽文🤞《噬神鼎》EP1~270 林煜贵为大汉王朝皇子，遭人陷害，南征惨败，修为被废，被罚看守皇陵，永世不得翻身。然而他在皇陵中却激活了上古神器，能够炼化万物的噬神鼎。玄幻  爽文 小說,https://www.youtube.com/watch?v=Mg8uHU6dlII
🎉都市爽文🤞《没情绪？两巴掌黑丝女友爱意狂涌》EP1~77 在公司当了一天牛马的陈豪回到租房刚抱住黑丝女友就被女友用手推开。都市  爽文 小說 小说,https://www.youtube.com/watch?v=pFNrSXQ2QjA
🎉都市爽文🤞《从F到SSS，我的器灵进阶快亿点点怎么了》EP1~425  全球大雾四起，妖兽肆虐，敌对组织明争暗斗。唯有成为御灵师，不断成长，才能拥有话语权。都市  爽文 小說 小说,https://www.youtube.com/watch?v=t2RScEMB0Ms
【完结】🎉都市爽文🤞《反派：老大安心走，我来照顾大嫂》重生成反派炮灰，为了尊严和生命池逸觉醒了反派系统。老大出远门，你放心，我会帮你照顾好嫂子们的。都市  爽文 小說 小说,https://www.youtube.com/watch?v=k4iXVu_zZ3k
🎉都市爽文🤞《好感度刷满后，我死在青梅面前》EP1~81  苏沐穿越为骨癌晚期患者，获得「幸福人生模拟器」。对模拟世界国家，或者身边的人留下影响越深，就能延续越长生命都市  爽文 小說 小说,https://www.youtube.com/watch?v=Cd3r5qnYyoY
🎉都市爽文🤞《消失三年，校花女友到处说我死了》EP1~518  楚阳，隐姓埋名的无双国士。为主导华夏光刻机技术设计与制造，消失三年。三年后，楚阳圆满完成任务，回归都市。都市  爽文 小說 小说,https://www.youtube.com/watch?v=mSQDEgD_mRU
🎉玄幻爽文🤞《投资天骄百年，女帝称我为师 》EP1~316 帝路争锋。穿越而来的陆尘拼搏半生，却只是名书院教书先生，原以为璀璨的大千世界与自己已无关系，却没想终于等来了金手指。玄幻  爽文 小說,https://www.youtube.com/watch?v=axCTshgn1wE
🎉玄幻爽文🤞《我来给天命师妹们上亿点强度！》EP1~295 我堂堂天剑宗第九山首席，天赋妖孽，实力恐怖，本该一路无敌，横压万古，但系统却说我气数已尽，三天后就要死在妖族手上？玄幻  爽文 小說,https://www.youtube.com/watch?v=_HgWHz8pRgQ
🎉都市爽文🤞《高武：我的细胞可以无限进化》EP1~686  一觉醒来，秦逸穿越到万族林立，人族式微的高武乱世，成了一位没有武道天赋的底层百姓，罹患肝癌，寿命仅剩三个月。都市  爽文 小說 小说,https://www.youtube.com/watch?v=_XF5maZNAD0
🎉历史架空🤞《三国：重生黄巾，我开局杀了刘备》EP1~102  张新穿越汉末，成为一名黄巾。本想着提桶跑路，按照历史的剧本混日子，但却被迫成为了最后一支黄巾的大帅历史架空 爽文 小說 小说,https://www.youtube.com/watch?v=d2yAKirL4RI
🎉都市爽文🤞《自从得了精神病：我的精神好多了》EP1~45 根据世界卫生组织最新调查数据全世界超过十亿人患有精神疾病临床上认为，精神病的比例约占全球人口的10%-30％都市  爽文 小說 小说,https://www.youtube.com/watch?v=bmBynWQSuEA
