《海阔潮生》| 讲述世界级中国企业,#genre#
中国第一次地外无人采样任务 在规定时间内圆满完成！这全力以赴的时光已然证明了人类独有的勇气和智慧《我们的征途》EP03【CCTV纪录】,https://www.youtube.com/watch?v=gJBmB1HkubY
《栋梁之材》| 讲述全球材料竞争中的中国故事,#genre#
《栋梁之材》金属还会飞？ 走进中国首个大型综合铝加工企业 见证国产飞机机翼壁板的铝合金材料生产过程！EP01【CCTV纪录】,https://www.youtube.com/watch?v=6SJsMJXLnLo
《栋梁之材》挑战世界纪录的陶瓷弹簧有多厉害？中国建材五大材料“点石成金” 助力建设材料强国！EP02【CCTV纪录】,https://www.youtube.com/watch?v=742VRLiZVC8
《栋梁之材》“材料之王”炭纤维打造叹为观止的高原“超级工程” 中国成为全球三大掌握高性能炭纤维技术的国家之一！EP03【CCTV纪录】,https://www.youtube.com/watch?v=-1GKTM2TyqU
《栋梁之材》世界范围内绝无仅有！中国工程师找到铝锂合金制备秘籍 先进工艺将助力国之重器制造 EP04【CCTV纪录】,https://www.youtube.com/watch?v=Rqs67i9rcHQ
《栋梁之材》稀土界的“黑马”：铈 有多神奇？发电玻璃为何被称为“挂在墙上的油田”？来看材料科技创新助力能源变革！EP05【CCTV纪录】,https://www.youtube.com/watch?v=-Z5sUtCANQ4
《栋梁之材》一幅画竟可以供暖？揭秘可以改变世界的“新材料之王”！EP06【CCTV纪录】,https://www.youtube.com/watch?v=woSoO1ADh1Y
《总师传奇》| 精彩看点,#genre#
海底淤泥深达40多米！中国工程师如何竖立近300吨 高超过50层楼的风机？《总师传奇》EP01【 CCTV纪录】,https://www.youtube.com/watch?v=8IXcKnlC_no
舟山普陀6号海上风电场：中国单机规模最大的海上发电厂之一 挑战人类工程天花板！《总师传奇》EP01【CCTV纪录】,https://www.youtube.com/watch?v=JpUSP9zK6qY
将“海上施工”变为“陆上施工”！自创“长波静对静施工平台”技术有效增加海上风电场可作业天数！《总师传奇》EP01【CCTV纪录】,https://www.youtube.com/watch?v=1EO5rNPv0VY
首次实现350公里自动驾驶！全世界最高标准建设的智能铁路：京张高铁《总师传奇》EP02【CCTV纪录】,https://www.youtube.com/watch?v=EypfsYKPU8M
挑战世界级难度！建造埋深百米的地下高铁站 步行2分钟就能到达长城景区入口《总师传奇》EP02【CCTV纪录】,https://www.youtube.com/watch?v=0Fazk0RDaeY
近乎完美的建筑工程：清华园隧道穿越城市86处各类地下管线 10号线沉降控制在两毫米以内！《总师传奇》EP02【CCTV纪录】,https://www.youtube.com/watch?v=9KBBZd_nDoE
航站楼屋顶仅用8根C形柱作支撑！来看全球最大单体航站楼背后的设计故事！《总师传奇》EP03【CCTV纪录】,https://www.youtube.com/watch?v=sQ91rGP_RaY
结构之美与建筑之美合二为一！参数化时代的机场设计：大兴国际机场《总师传奇》EP03【CCTV纪录】,https://www.youtube.com/watch?v=u0Pxmf7eKk0
世界施工难度最高！被誉为“新世界七大奇迹”之首的北京大兴国际机场 到底厉害在哪里？《总师传奇》EP03【CCTV纪录】,https://www.youtube.com/watch?v=PoL0L88APws
挑战史上最难的史诗级工程 “中国最美天路”：拉林铁路！《总师传奇》EP04【CCTV纪录】,https://www.youtube.com/watch?v=Uee6bYmqVGU
高温还缺氧 拉林铁路修建之难！隧道掘进如何避免岩爆与史上最高岩温？《总师传奇》EP04【CCTV纪录】,https://www.youtube.com/watch?v=sJqrxdP0qC4
世界同类型桥梁建设的最高水平！藏木大桥：雅鲁藏布江上首座“一跨过江”的铁路桥梁 《总师传奇》EP04【CCTV纪录】,https://www.youtube.com/watch?v=0M3jKFB3pH4
随着我国对能源需求的不断增长和环境保护的日益加强 传统火力发电达到饱和状态 新能源的推广应用已成必然趋势《总师传奇》EP01【CCTV纪录】,https://www.youtube.com/watch?v=ftiolUVZReA
这是当时我国海上风电领域 桩长最长的现场试桩实验！经过一系列模型实验 理论分析和计算 舟山海上风电场风机基础管桩最终桩径由2米优化到1.6米《总师传奇》EP01【CCTV纪录】,https://www.youtube.com/watch?v=Bt9xRzLw68Q
4.0130海上风力发电机组 叶轮直径130米 加上塔筒的高度138米 整体重量近300吨 它是一个无疑的海上巨无霸《总师传奇》EP01【CCTV纪录】,https://www.youtube.com/watch?v=HADL2Gk1-IU
与清河站不同 八达岭长城站的大部分空间在地下  现在八达岭长城站也成为景区的一个热门景点 看点之一就是它的深度《总师传奇》EP02【CCTV纪录】,https://www.youtube.com/watch?v=7Jl6E2FrftU
冬奥会的申办成功给京张高铁一个向全世界展示中国高铁的最好机会 但同时也给这条设计中的高铁提出一些新的要求《总师传奇》EP02【CCTV纪录】,https://www.youtube.com/watch?v=1tqfP9rcEQU
天佑号盾构机经验收分解后 从广州东方码头装船 运输至天津太重重件码头 再通过重载卡车运输至北京海淀区清华园隧道盾构始发厂区《总师传奇》EP02【CCTV纪录】,https://www.youtube.com/watch?v=m4JG_AItnA8
中国工程师提出一个大胆的尝试 用参数化设计的思路 解决新机场的复杂曲面设计问题 《总师传奇》EP03【CCTV纪录】,https://www.youtube.com/watch?v=Lp-oRRcKwRM
北京大兴国际机场成为全球首个采用双层高架车道边出发方式的航站楼 分层的概念还被进一步延伸到了轨道交通的负一层《总师传奇》EP03【CCTV纪录】,https://www.youtube.com/watch?v=i_qrMmE9qNc
经过华东院设计团队充分的技术经济比选 选定了多桩承台基础作为舟山项目风电机组基础型式《总师传奇》EP01【CCTV纪录】,https://www.youtube.com/watch?v=LF_qEXgYrU4
国电舟山普陀6号海上风电场项目开始正式施工 中交三航局动用了当时国内最大的打桩船 沉桩508根 入土深度平均70米《总师传奇》EP01【CCTV纪录】,https://www.youtube.com/watch?v=WdBWAj_Xd7E
新的13号线城市铁路下移至国铁 也就是高铁旁边 这里实现了全国首例国铁与城铁并场 从设计上实现了双轨无缝衔接《总师传奇》EP02【CCTV纪录】,https://www.youtube.com/watch?v=IfiPtH8-B9o
6020米长的隧道被命名为清华园隧道 可以说它遭遇了世界上最为复杂的城市管线问题《总师传奇》EP02【CCTV纪录】,https://www.youtube.com/watch?v=CSxcfyXLbdQ
新机场最终方案是一座集中式航站楼 它的形态由7个直径为1.2千米的圆形互相切割而成 航站楼有6条互呈60度夹角的发射性指廊《总师传奇》EP03【CCTV纪录】,https://www.youtube.com/watch?v=l6vGuGc-Izg
航站楼屋顶钢结构由12300个球形节点和超过6万根杆件组成 支撑在C型柱上《总师传奇》EP03【CCTV纪录】,https://www.youtube.com/watch?v=SpZeJwjb0E8
川藏铁路分三段分期建设运营 作为川藏铁路的先期工程 拉林铁路对川藏铁路后续建设有着重要的参考意义《总师传奇》EP04【CCTV纪录】,https://www.youtube.com/watch?v=oxpADWJu-q8
拉林铁路施工难度最大的桑珠岭隧道和巴玉隧道同时开工  施工队伍果然在桑珠岭隧道遭遇了史上最高岩温！《总师传奇》EP04【CCTV纪录】,https://www.youtube.com/watch?v=KEesj6JHveQ
《雕琢岁月》| 体现最东方的手工艺 审美和处世哲学,#genre#
《雕琢岁月》榫卯斗拱如何打造中国版“乐高”？雕刻千年时光 感悟传承不息的匠人之心！ EP01【CCTV纪录】,https://www.youtube.com/watch?v=5IvectZhB98
《雕琢岁月》“90后”千年文化遗产“守护者”：对症下药修复千年石窟  祖孙三代坚守麦积山文物修复事业 EP02【CCTV纪录】,https://www.youtube.com/watch?v=Hxl18qJLKbA
《雕琢岁月》创造皮影版迈克尔·杰克逊！看“华州现代皮影剧第一人”薛宏权的追“影”人生！EP03【CCTV纪录】,https://www.youtube.com/watch?v=Xv0XATuD2J4
《雕琢岁月》国瓷“釉下五彩”重绽华彩！在传承中创新 以极致态度完成献礼佳作 EP04【CCTV纪录】,https://www.youtube.com/watch?v=Oyo7OAVIIeM
《雕琢岁月》对话“中国唐宋甲胄复原第一人”！遵循古法技艺 重现古代铠甲全新魅力！EP05【CCTV纪录】,https://www.youtube.com/watch?v=fHeO3Fc7mTM
《雕琢岁月》用一张纸征服世界！折纸“魔法师”将纸赋予使命 用折纸与世界对话 EP06【CCTV纪录】,https://www.youtube.com/watch?v=f6cO1PbrwoQ
《遇见工匠》| 领略工艺之美 感受工匠之魂,#genre#
《遇见工匠》 景泰蓝大师 云锦传承人......以匠人之心 琢方寸之美 来领略世界顶尖手工匠人的智造技艺！EP01 【CCTV纪录】,https://www.youtube.com/watch?v=XJTMPi7ZDOQ
《遇见工匠》遇见已有62年历史的“敦煌牌”民族乐器厂！毫厘之间追寻造物极致 千锤百炼打造传世精品！EP02【CCTV纪录】,https://www.youtube.com/watch?v=Iv5egrt0ClQ
《遇见工匠》它曾是中国古代皇室贡品！是何种金属工艺品在近几十年得以复兴？EP03【CCTV纪录】,https://www.youtube.com/watch?v=07gQT87Mwco
《遇见工匠》千年造纸术遇见“顶尖工匠”：让这门古老技艺穿越时空 绽放新光彩！EP04【CCTV纪录】,https://www.youtube.com/watch?v=0lVJn1fS9_A
《遇见工匠》历代织锦艺术的巅峰：云锦！中国“四大名锦”之一  简直美如天上云霞！ EP05【CCTV纪录】,https://www.youtube.com/watch?v=L9aq0X_mUnI
《李白》| 突破固有认知 展现李白的多面性格,#genre#
《李白》还原“诗仙”李白的真实人生：既是唐诗天空中最耀眼的星 也是一生挣扎向上的普通人 EP01【CCTV纪录】,https://www.youtube.com/watch?v=Ez2eaX65WdY
《李白》观千古名篇《蜀道难》的诞生！以诗意缅怀失意 再现李白瑰丽奇绝的浪漫想象 EP02【CCTV纪录】,https://www.youtube.com/watch?v=bzqVB_PlAzE
《李白》李白杜甫的“世纪相遇”：行走山水间 品以诗会友的千古友谊！EP03【CCTV纪录】,https://www.youtube.com/watch?v=4r8JYmR2QKM
《李白》李白绝笔《临路歌》： 虽有安邦治国之志 最终化为无限遗憾与不舍 EP04【CCTV纪录】,https://www.youtube.com/watch?v=XcuOO5q2X_c
🌊中国航海日：探索蔚蓝 向海图强 让我们一起扬帆起航！,#genre#
潜艇“掉深”命悬一线 水兵们历经3分钟生死考验 彰显人民海军本色 《壮丽新航程》 EP01【CCTV纪录】,https://www.youtube.com/watch?v=XXsKu-yEMqs
《深中通道》EP1 这是一个足以让世界震惊的超级跨海工程！中国人正在挑战极限——跨越海洋【CCTV纪录】,https://www.youtube.com/watch?v=O9ZbU0RRk7g
《超级装备》第二季 第1集 庞大的能源装备背后 混凝土的浇筑 臂架的起吊 脐带缆的安装都克服了哪些困难？实现了哪些突破？【CCTV纪录】,https://www.youtube.com/watch?v=w7U2ND3Buls
“上天入地 跨山越海”超级工程将如何保障百姓安居乐业？《大国基石》【CCTV纪录】,https://www.youtube.com/watch?v=vOUD1mhJK1w
《蓝海中国》第1集 600年前福州见证了郑和下西洋的壮举 600年后敢拼的福州人正向着蔚蓝的远方破浪前行！【CCTV纪录】,https://www.youtube.com/watch?v=gQf13QX6nHA
《深潜》第一集 跟随蛟龙号体验深海大洋的气势 | CCTV纪录,https://www.youtube.com/watch?v=Xxw3JPvBp8g
《总师传奇》第1集 可抗17级台风！成功抵御“利奇马”“米娜”“烟花”“灿都”等数个超强台风 揭密舟山普陀6号海上风电场建设历程【CCTV纪录】,https://www.youtube.com/watch?v=nbVUil9vpqI
《中国建设者》上海一个80米深坑建起超五星神秘酒店！世界第一沪上首创！网红打卡地深坑酒店先睹为快【CCTV纪录】,https://www.youtube.com/watch?v=QVmRJXIqe_s
《征程》第5集 迎风前行的破冰者 让中国能源血脉畅通无阻！十年间 中国从能源大国向建设能源强国转变【CCTV纪录】,https://www.youtube.com/watch?v=b5HN_U0x444
《大国工匠》三位工匠“以一身犯险而保大业安全”！ 工匠胆魄 勇者无惧！EP01【CCTV纪录】,https://www.youtube.com/watch?v=uxnkRNoTsYE
《追梦者》第一集 中国工程师建设马尔代夫首座跨海大桥 马累万人步行过大桥感受“中国造”！【CCTV纪录】,https://www.youtube.com/watch?v=LOupscZlKpY
《大国基石》第11集 看跨越山河的超级水利工程 将如何在中华大地上构建超级水网！——天河筑梦【CCTV纪录】,https://www.youtube.com/watch?v=gy5XCPORgEM
《全球公敌》第2集 远洋货轮上疑似有一批来自南美的可卡因 缉毒警察和毒贩上演海上追捕 Enemy of the People【CCTV纪录】,https://www.youtube.com/watch?v=6_MfgXe56LU
《丝路：沙与海的交响》| 共建“丝绸之路经济带”和“21世纪海上丝绸之路”,#genre#
《丝路：沙与海的交响》“粤新欧”国际班列出发！助力“一带一路”  让“一路通”畅行中亚！ EP01【CCTV纪录】,https://www.youtube.com/watch?v=MTwl8VM3Vro
《丝路：沙与海的交响》探访中哈霍尔果斯国际边境合作中心 感受口岸边贸经济强劲复苏！EP02【CCTV纪录】,https://www.youtube.com/watch?v=IXuQ1iexUrI
《丝路：沙与海的交响》“功夫”红茶 广东醒狮......看多彩绚烂的“一带一路”非遗文化  彰显中华传统文化魅力！EP03【CCTV纪录】,https://www.youtube.com/watch?v=g5OeciN6aiU
《丝路：沙与海的交响》中国产业集群向“一带一路”转移 西部高质量发展迎来新机遇！EP04【CCTV纪录】,https://www.youtube.com/watch?v=GgxcQIwED6o
《辣椒的征途》4K | 给你辣椒的一万种吃法！,#genre#
《辣椒的征途》4K 在中国吃辣地图里 云南最“野”！观辣椒与食客的舌尖交锋 赏评中国人的吃辣智慧！EP01【CCTV纪录】,https://www.youtube.com/watch?v=6jdPBs2Gdf8
《辣椒的征途》4K 四川人最大的谎言：这个真不辣！中国哪个省最能吃辣？谁才是辣之王者？EP02【CCTV纪录】,https://www.youtube.com/watch?v=FVajD73gtbg
《辣椒的征途》4K 你选辣椒面还是辣椒酱？食辣江湖中为什么北方多辣椒粉 南方多辣椒酱？EP03【CCTV纪录】,https://www.youtube.com/watch?v=pIYqUvpBxvk
《辣椒的征途》4K 全国吃辣图鉴：在“吃辣”这件事儿上 这几个省份谁也不服谁！EP04【CCTV纪录】,https://www.youtube.com/watch?v=KopmcBbZHew
《辣椒的征途》4K 辣椒让食物越来越好吃的秘密是什么？带你揭示风靡全国的“辣味”如何被人类所驯服！EP05 【CCTV纪录】,https://www.youtube.com/watch?v=jfNuziLWSE8
《辣椒的征途》4K 没有辣椒治不了的食欲不佳！一勺辣子定乾坤 囵于都市也能拥有“活色生香”！EP06 【CCTV纪录】,https://www.youtube.com/watch?v=SA1m5SCYZ5A
《跟着唐诗去旅行》4K | 跨越千年重温诗人的旅途,#genre#
《跟着唐诗去旅行》4K 与杜甫跨时空“相会”：晦暗时代唯一的灵魂 宛如牡丹迟开于长安 EP01【CCTV纪录】,https://www.youtube.com/watch?v=bxHSkeOst3g
