 金戈铁马（骑兵篇）,#genre#
黄帝内经中的“气”到底指的是什么？人为什么会生病呢？从古典医药经典中，找寻解决现代人健康问题的中华医方黄帝内经 第二部六气篇之风寒暑,https://www.youtube.com/watch?v=4ZqOn7rXDw8
女性如何获得好情绪？常常疲劳又为哪般？从黄帝内经看“五脏六腑”养生智慧，揭秘这部古代百科全书的神奇之处黄帝内经 第一部五脏篇,https://www.youtube.com/watch?v=Q5mcQhnXQe4
古人笔下的中秋有多美？走进诗词中的中秋，感受月圆之夜的独特魅力 #精品讲坛,https://www.youtube.com/watch?v=jg1J6ZowIf8
大明政坛烽烟再起！万历妖书案真相是什么？哪里是李自成最终的命运归宿？悬疑、惊悚？烧脑指数100%！揭开大明疑案真相 大明疑案（下部）| CCTV官方频道,https://www.youtube.com/watch?v=4VdkrYs3VnM
刘伯温究竟是怎么死的？唐伯虎科场舞弊案的真相是什么？悬疑、惊悚？烧脑指数100%！揭开大明疑案真相 大明疑案（上部）| CCTV官方频道,https://www.youtube.com/watch?v=BOTP8gpV8qA
从放牛娃到晚清首富再到倾家荡产，一口气看完红顶商人胡雪岩跌宕起伏的人生经历！胡雪岩的启示| CCTV官方频道,https://www.youtube.com/watch?v=KgkrRs9MCFY
史上最成功的女性，二婚逆袭千古第一女帝！从与儿子斗法、血洗皇室宗亲到重用酷吏、男宠干政，揭秘武则天权谋斗争的传奇人生女皇武则天 下集| CCTV官方频道,https://www.youtube.com/watch?v=mSLM1mhVyBI
魅惑李治，心狠手辣上位杀女！从唐太宗才人到唐高宗皇后，一口气看完武则天励志又血腥的上位史女皇武则天 上集| CCTV官方频道,https://www.youtube.com/watch?v=W45nMCvYJwg
爱情是什么？听郦波谈“情”说“爱”！这些千古爱情故事，你磕到了吗？| CCTV官方频道,https://www.youtube.com/watch?v=p162RMQOteQ
离奇失踪的顺治皇帝去哪了？雍正真的是篡权夺位吗？268年风云变幻，22桩离奇悬案！直击清朝重案现场，还原潜藏历史真相清案探秘| CCTV官方频道,https://www.youtube.com/watch?v=f7e1wzyW-I0
六宫粉黛千百媚，可叹落到帝王家！那些接近权利巅峰的女人，她们的悲欢愁喜谁人知晓？揭秘清朝十二帝后宫疑案,https://www.youtube.com/watch?v=ziAC6FWOIm4
前半生不受宠，后半生母凭子贵逆袭成太后！正史VS电视剧甄嬛传，还原历史上最真实的“甄嬛” 雍正和他的甄嬛们| CCTV官方频道,https://www.youtube.com/watch?v=PXvT6OGQhic
盛世之主？十全老人？低配李隆基？一口气看完弹幕帝乾隆的一生成败论乾隆| CCTV官方频道,https://www.youtube.com/watch?v=v98IspDDhFE
细说唐宋八大家 | 复读考生、永州囚徒、宦海飘零一醉翁、小透明、执拗改革家、浪漫实干家......一口气看完唐宋八大家！,#genre#
【ENG SUB】寡言少欲、才情却不逊哥哥苏轼，他是名副其实的“八分之一”！看似平和的苏辙却也壮怀激烈 细说唐宋八大家之苏辙 #精品讲坛,https://www.youtube.com/watch?v=-tx89tZGq4k
【ENG SUB】一口气看完苏洵，学渣老爸有两个学神儿子，大器晚成被写进三字经 细说唐宋八大家之苏洵 #精品讲坛,https://www.youtube.com/watch?v=rU3vHwtLSgM
【ENG SUB】大江东去、咏赤壁绝唱，生死茫茫、叹当年明月......解读苏轼的人生观和创作艺术 细说唐宋八大家之苏轼（三） #精品讲坛,https://www.youtube.com/watch?v=B1HbzHa4HmU
45,https://www.youtube.com/watch?v=t4JMDt7CpPQ
【ENG SUB】出道即巅峰，文坛扛把子！走进北宋文豪苏轼宦海浮沉、波澜壮阔的一生 细说唐宋八大家之苏轼（一） #精品讲坛,https://www.youtube.com/watch?v=NF4oS1AWTnE
三个男人一台戏！王安石与苏轼、司马光有着怎样的恩怨情仇？王安石变法到底对北宋影响有多大？解读王安石的功过是非 细说唐宋八大家之王安石（四） #精品讲坛,https://www.youtube.com/watch?v=rRr4usiQElc
反对派出招凶猛、变法派危机重重！王安石因何被二次罢相？原本牢不可破的君臣关系又为何出现裂缝？细说唐宋八大家之王安石（三） #精品讲坛,https://www.youtube.com/watch?v=H3fIwqKClY4
亡国之祸还是兴国之路？王安石是如何走上变法路的？从变法到变脸王安石又是如何应对的？细说唐宋八大家之王安石（二） #精品讲坛,https://www.youtube.com/watch?v=MsXMCuqDZpU
梁启超夸他，列宁敬佩他，美国副总统感谢他，为何赵构骂他？王安石到底是最完美的圣人还是天下第一小人？抖落历史的尘埃，还原真实的王安石 细说唐宋八大家之王安石（一） #精品讲坛,https://www.youtube.com/watch?v=-NTdZmOvQGg
苦读21年、39岁才中进士，普通人曾巩却是欧阳修最喜欢的弟子！虽排名唐宋八大家最后一位，但绝对不是“凑数”的 细说唐宋八大家之曾巩 #精品讲坛,https://www.youtube.com/watch?v=4InIniWzgV0
调戏外甥女？和儿媳乱伦？绯闻不断、百口莫辩的欧阳修，是如何转危为安的？细说唐宋八大家之欧阳修（下）#精品讲坛,https://www.youtube.com/watch?v=RYR44hSSHo4
坑人小能手？诬告名将狄青，得罪范仲淹家人！大宋第一伯乐欧阳修为啥要这么做？细说唐宋八大家之欧阳修（中）#精品讲坛,https://www.youtube.com/watch?v=EyX9TevVKdM
“唐宋八大家”宋代五人均出自他的门下！面对人生挫折，北宋文坛一哥欧阳修是怎么应对的？细说唐宋八大家之欧阳修（上）#精品讲坛,https://www.youtube.com/watch?v=MmS-CM2EmUA
半生沦落、一贬再贬、客死蛮荒！柳宗元有着怎样的一生？细说唐宋八大家之柳宗元（下）#精品讲坛,https://www.youtube.com/watch?v=phvIck3GjoI
从奇才到逐臣，柳宗元经历了什么？永州旅游大V、孤独钓翁，和韩愈的友谊令人泪目！走进柳宗元的贬谪岁月 细说唐宋八大家之柳宗元（上）#精品讲坛,https://www.youtube.com/watch?v=dx7toP5Eto8
“百代文宗”初入沙场战绩如何？一言不合就开怼！韩愈为什么公然与唐宪宗叫板？细说唐宋八大家之韩愈（下）#精品讲坛,https://www.youtube.com/watch?v=XyAAKo23Gy0
三考三落终得龙虎榜，担任要职却突遭贬谪，仕途坎坷的韩愈究竟路在何方？细说唐宋八大家之韩愈（上）#精品讲坛,https://www.youtube.com/watch?v=xvU26wcib2Q
 诗歌故人心,#genre#
穷的只剩书 得韩愈力挺 “茶仙”卢仝究竟何许人也？诗歌故人心（第三部）12 先生事业不可量 20230702,https://www.youtube.com/watch?v=ncBcNAQW1Nw
苏轼与黄庭坚：书法界的最佳拍档 惺惺相惜CP感十足 诗歌故人心（第三部）11 为君唤起黄州梦 20230701,https://www.youtube.com/watch?v=UyL8fASQphY
年龄相差近三十岁的陆游和刘过为何能够“看对眼”？这对“主战派”好友到底经历了怎样的风雨？诗歌故人心（第三部）10 尽乞江湖作醉乡 20230630,https://www.youtube.com/watch?v=LzZlI8IAYFc
两个郁郁不得志的人抱团取暖 李商隐究竟因为何事写诗向温庭筠“哭鼻子”？诗歌故人心（第三部）9 旅雁初来忆弟兄 20230629,https://www.youtube.com/watch?v=lLiVjwlpyvQ
纵使隔着千山万水也要以诗文相和 张籍和王建的知交之情令人感动！但为何张籍去世后王建没有为其留下一首悼亡诗？诗歌故人心（第三部）8 两心终是死生同 20230627,https://www.youtube.com/watch?v=JDXeIsSN7oU
从充满矛盾又波折的关系 到铁杆兄弟情 白居易、刘禹锡、牛僧孺三人之间有着怎样的过往？诗歌故人心（第三部）7 忽报梦中携手行 20230627,https://www.youtube.com/watch?v=Wpb4chUQfA4
“诗家夫子”王昌龄因何死于非命？探秘诗词界旅游博主岑参的传奇人生 诗歌故人心（第三部）6 为君啸一曲 20230626,https://www.youtube.com/watch?v=cmWMMqUA3kc
他的诗超50%都是写给白居易的！扒一扒白居易与崔玄亮那些让人羡慕的过往 诗歌故人心（第三部）5 六事尽思君作伴 20230625,https://www.youtube.com/watch?v=jSU5EKSDReM
裴度为啥向好友白居易索要“仙鹤”？这场关于“鹤”的纷争都发生了哪些趣事？诗歌故人心（第三部）4 不曾一度不低眉 20230624,https://www.youtube.com/watch?v=TQT8N30ai9Y
地位悬殊 志向不同的王维、张九龄二人是如何成为忘年之交的？诗歌故人心（第三部）3 南湖一片风 20230623,https://www.youtube.com/watch?v=7B--wk56vFs
“韩柳”为何能成挚友？探秘唐朝“铁三角”韩愈、柳宗元、刘禹锡的恩怨情仇 诗歌故人心（第三部）2 寤寐想风采 20230622,https://www.youtube.com/watch?v=xPiJRFhWG9I
究竟是单相思还是双向奔赴？揭秘傲娇李白与悲情杜甫的神仙友情 诗歌故人心（第三部）1 思君若汶水 20230621,https://www.youtube.com/watch?v=X6cEalpTskE
 诗歌故人心（第二部）1 一会如结平生欢 20200115,https://www.youtube.com/watch?v=CXHnC9P3IZw
 诗歌故人心（第二部）2 我寄愁心与明月 20200116,https://www.youtube.com/watch?v=WkREb4pV7KE
 20200117 诗歌故人心（第二部）3 徒想嵊顶期| CCTV官方频道,https://www.youtube.com/watch?v=X1pc8EaeO24
 20200118 诗歌故人心（第二部）4 思君令人瘦| CCTV官方频道,https://www.youtube.com/watch?v=gs9_p_NXvQw
 20200119 诗歌故人心（第二部）5 永夕梦辄同| CCTV官方频道,https://www.youtube.com/watch?v=R2wf6uCzmrU
 20200120 诗歌故人心（第二部）6 百年交分两绸缪| CCTV官方频道,https://www.youtube.com/watch?v=pBfQuCj7wWw
 20200121 诗歌故人心（第二部）7 感寄客情多| CCTV官方频道,https://www.youtube.com/watch?v=sh93ucJkZu0
 20200122 诗歌故人心（第二部）8 携手本同心| CCTV官方频道,https://www.youtube.com/watch?v=iJez1zxrrxw
 20200123 诗歌故人心（第二部）9 愿送王弘醉夜归| CCTV官方频道,https://www.youtube.com/watch?v=Rp6UbtfziYY
 诗歌故人心（第二部）10 结彼世外交 皮日休与陆龟蒙 20200209,https://www.youtube.com/watch?v=6UQr5t3XKoQ
 诗歌故人心（第二部）11 二十年来万事同 刘禹锡与柳宗元 20200210,https://www.youtube.com/watch?v=1fFf1KQwvdw
 诗歌故人心（第二部）12 子来清风兴 欧阳修与刘敞 20200211,https://www.youtube.com/watch?v=rd4X45Bg664
 诗歌故人心（第二部）13 送人念先归 韩愈与孟郊 20200212,https://www.youtube.com/watch?v=icewfIGrzG0
 诗歌故人心（第二部）14 六膺君奖共言纶 范仲淹与韩琦 20200213,https://www.youtube.com/watch?v=C6h_-lyRzXw
 诗歌故人心（第二部）15 坐待牵车陌上来 司马光与邵雍 20200214,https://www.youtube.com/watch?v=De3IGNEXNag
 诗歌故人心（第二部）16 颇谙肺腑尽 王安石与曾巩 20200215,https://www.youtube.com/watch?v=aubonhqN9v0
 诗歌故人心（第二部）17 苦恨相思不相见 苏轼与王巩 20200216,https://www.youtube.com/watch?v=rUtiLX2-FsI
 诗歌故人心（第二部）18 曾共山翁把酒时 李商隐与令狐楚 20200217,https://www.youtube.com/watch?v=OmK9F-Aa0i0
 诗歌故人心（第二部）19 今日相逢情愈重 欧阳修与梅尧臣 20200218,https://www.youtube.com/watch?v=o2slbF-z2Z4
 诗歌故人心（第二部）20 一生知己有斯人 苏辙与张方平 20200219,https://www.youtube.com/watch?v=SJOuTlvfNxk
 诗歌故人心（第二部）21 镜湖流水漾清波 李白与贺知章 20200220,https://www.youtube.com/watch?v=sC1gCbz1Mwc
 诗歌故人心（第二部）22 白云流水此时心 朱熹与张栻 20200221,https://www.youtube.com/watch?v=MPIem8c6gCE
 诗歌故人心（第二部）23 终须直到使君滩 杜甫与严武 20200222,https://www.youtube.com/watch?v=dbiMjWVf89Y
 诗歌故人心（第二部）24 高怀犹有故人知 陈师道与黄庭坚 20200223,https://www.youtube.com/watch?v=O0TrfACHPpQ
 诗歌故人心（第二部）25 夜来携手梦同游 白居易与元稹 20200224,https://www.youtube.com/watch?v=i2CxqLHGyFs
 诗歌故人心（第二部）26 月明千里两相思 杨万里与陆游 20200225,https://www.youtube.com/watch?v=Hy1XZXgT6tU
 诗歌故人心（第二部）27 惜与故人违 王维与孟浩然 20200226,https://www.youtube.com/watch?v=jtEADPDPwJI
 诗歌故人心（第二部）28 红萼无言耿相忆 姜夔与范成大 20200227,https://www.youtube.com/watch?v=OOQIlkQxz0I
 诗歌故人心（第二部）29 几人真是经纶手 辛弃疾与韩元吉 20200228,https://www.youtube.com/watch?v=vnq6XEiZQ64
 诗歌故人心 1 却忆泪沾巾 李白与贺知章 把酒言欢惺惺相惜 20190401,https://www.youtube.com/watch?v=K-FzvtUyKV0
 诗歌故人心 2 小心事友生 严武与杜甫 两个才华横溢的人之间发生的趣事 20190402,https://www.youtube.com/watch?v=lcfvxqC5_gc
 诗歌故人心 3 知音世所稀 王维与孟浩然 迥异性格造就别样人生 20190403,https://www.youtube.com/watch?v=yvvKOOX-Wok
 诗歌故人心 4 虽有离别何由逢 韩愈与孟郊的忘年之交 20190404,https://www.youtube.com/watch?v=yn9iCMW82IY
 诗歌故人心 5 我寄人间雪满头 白居易与元稹的情谊 20190405,https://www.youtube.com/watch?v=Ct_awnILJx0
 诗歌故人心 6 垂泪千行便濯缨 柳宗元与刘禹锡 志同道合，生死相托 20190406,https://www.youtube.com/watch?v=Nfi6do8KMZg
 诗歌故人心 7 不羡王祥得佩刀 令狐楚改变李商隐的写作方向 20190407,https://www.youtube.com/watch?v=tDxWS3LT2dM
 诗歌故人心 8 拜尘先洒泪 杜牧和牛僧孺是如何相识结缘的？20190408,https://www.youtube.com/watch?v=iD42kP_UPN8
 诗歌故人心 9 如我与君稀 苏轼和参寥子一见如故 20190409,https://www.youtube.com/watch?v=WH3j7c5B1Js
端午文化知多少 | 观龙舟赛、选甜咸粽、插艾草、配香囊......快来get端午小知识,#genre#
端午节的起源 到底是纪念屈原 还是伍子胥 又或是曹娥？看完涨知识了,https://www.youtube.com/watch?v=rO0p_Pr9LOs
红楼梦中的端午节,https://www.youtube.com/watch?v=oCP7QOvZnVs
 20130609 端午时节话屈原1 狐死首丘-HD高清完整版,https://www.youtube.com/watch?v=YF89lSbnNpk
 20130610 端午时节话屈原2 九歌 合纵-HD高清完整版,https://www.youtube.com/watch?v=SoJb9Q89pBg
20160609   端午时节话屈原3 上下求索,https://www.youtube.com/watch?v=zsQLcBM03vs
20160610   端午时节话屈原4 魂兮归来,https://www.youtube.com/watch?v=xiOQtbewl-0
 20130613 端午时节话屈原 5 上下求索-HD高清完整版,https://www.youtube.com/watch?v=yt12KsAbJYk
 20130614 端午时节话屈原 6 魂兮归来-HD高清完整版,https://www.youtube.com/watch?v=m19FLu2slc0
 20130615 端午时节话屈原 7 光齐日月-HD高清完整版,https://www.youtube.com/watch?v=V4PfyOx31lY
谭维维献唱端午节特别节目  【中国文艺20150619 】,https://www.youtube.com/watch?v=42CSUC52jqs
20150622 文化大百科  端午节,https://www.youtube.com/watch?v=FV3LrQdxMF0
20160610 中国文艺  五月五 是端午,https://www.youtube.com/watch?v=Jm9hX_Xv0Bs
720,https://www.youtube.com/watch?v=MVQQ151m7uA
20160609 中国文艺  五月五 是端午,https://www.youtube.com/watch?v=TMy3_wDegc0
720,https://www.youtube.com/watch?v=Ukpvg1LuGhU
[]芒种的民俗——端午节| CCTV官方频道,https://www.youtube.com/watch?v=d_1o5zm_Uyk
端午节特别节目  【中国文艺20150620 】,https://www.youtube.com/watch?v=sUklclXdbpA
 2008年 第170期 白蛇传奇端午惊魂,https://www.youtube.com/watch?v=uEai8pF2RUE
 20130612 端午时节话屈原 4 惨遭流放-HD高清完整版,https://www.youtube.com/watch?v=bswCA7N7zR0
 20130611 端午时节话屈原 3 变法噩运-HD高清完整版,https://www.youtube.com/watch?v=EksU0oTOdNI
端午时节话屈原 2 屈子遭嫉  【  20160608】,https://www.youtube.com/watch?v=tyKLDqFNXAU
端午时节话屈原 1 汨罗悲歌  【 20160607】超清版,https://www.youtube.com/watch?v=Tb1408RNWJo
 杜甫这辈子,#genre#
谁是配享文庙和武庙的第一人？这人和杜甫有什么关系？杜甫这辈子（上部）1 杜氏寻根 20230611,https://www.youtube.com/watch?v=wfmCyHlYrsI
探秘杜甫小时候那些你不知道的事儿 七岁就写出第一首诗！杜甫这辈子（上部）2 苦乐童年 20230612,https://www.youtube.com/watch?v=HSst2GSnyQU
听演唱会 看画展 少年杜甫就是妥妥的一枚“富二代”小鲜肉  杜甫这辈子（上部）3 开元少年 20230613,https://www.youtube.com/watch?v=Ql_mDBgOC14
为何唐朝“流行”漫游？背包客杜甫吴越之游都收获了什么？杜甫这辈子（上部）4 漫游吴越 20230614,https://www.youtube.com/watch?v=MaqyeWQ4u_g
年轻的杜甫有多“狂”？望岳何以一“望”成经典？杜甫这辈子（上部）5 齐鲁望岳 20230615,https://www.youtube.com/watch?v=m5f5kdaz13U
