災變論,#genre#
大黃魚：從4毛一斤到價比黃金，40萬一餐飯，300萬一條魚，40年來，大黃魚到底經歷了什麼……|自說自話的總裁,https://www.youtube.com/watch?v=9QRT0g4moMQ
虎頭蜂：入侵海外的大魔王，為什麼會變成雲南人的寵物？一針蟄死人，三針蟄死牛，連大象都吃的猛毒虎頭蜂，為什麼在雲南被大量養殖？|自說自話的總裁,https://www.youtube.com/watch?v=aZsPic-WyOQ
鮑魚：新西蘭鮑魚氾濫，為什麼它依舊是奢侈食材？秘密隱藏在「頭」當中，「幾頭鮑」的背後有一個古老秘密……|自說自話的總裁,https://www.youtube.com/watch?v=kUVBY9rz_9A
為什麼我們買到的鱈魚都是假的？為什麼假鱈魚還那麼貴？到底什麼魚才是真鱈魚？鱈魚背後，原來是一個它曾經改變世界的故事……|自說自話的總裁,https://www.youtube.com/watch?v=qHJiMdB0yA8
鯉魚：在美國氾濫成災，在中國活不過童年，為什麼美國人不吃鯉魚？為什麼中國人錦鯉=發財？原來我們的祖先早在1000多年前就改造過它們……|自說自話的總裁,https://www.youtube.com/watch?v=JVXBeq11i_E
龍蝦：從小龍蝦到大花龍，我們吃的到底是什麼生物？小龍蝦能不能安心食用？龍蝦如何會成為全球美食符號？|自說自話的總裁,https://www.youtube.com/watch?v=aZDgLKmWla4
為什麼說進化的終點是螃蟹？原來，至少有5類史前蟲子進化成了螃蟹……|自說自話的總裁,https://www.youtube.com/watch?v=Fu0gTUT_MHk
石斑魚：吞鯊魚、會變色、會用毒、能變性，看上去人畜無害的美味石斑魚，在海洋裡到底有多生猛……|自說自話的總裁,https://www.youtube.com/watch?v=e-0CvTyHy5E
鱘魚：從2億年不進化的王者，到被人類圈養的食物，曾經不過是俄國人的黑暗料理，到現在卻是比黃金還貴的奢侈食物，這背後原來隱藏著一個讓人心酸的商業秘……|自說自話的總裁,https://www.youtube.com/watch?v=oJs8zL7YRG8
徒手登上百米懸崖，發現燕窝的秘密：原來，燕子与燕窩，这背后竟然有两段，难以置信的生物真相与商業秘密……|自說自話的總裁,https://www.youtube.com/watch?v=d_kqKrSKji8
為什麼買不到活著的鯧魚？從家常海鮮，到神秘魚類，為什麼買鯧魚就像買彩票一樣？它們還和食人魚有關？到底誰才是真正的鯧魚？這是一個美味又神秘的故事……|自說自話的總裁,https://www.youtube.com/watch?v=wEJIWXpmDVg
為什麼鱸魚千奇百怪？一會兒是海魚，一會兒是河魚，一會兒很巨大，一會兒很小只，原來，鱸魚是個筐，啥都往裡裝……|自說自話的總裁,https://www.youtube.com/watch?v=qquytqcvxOo
驚奇：《孫子兵法》是本人性操作手冊？心臟不好千萬別學，學會你將害怕自己……|自說自話的總裁,https://www.youtube.com/watch?v=-EkKI6XR8gs
羅非（吳郭）魚：40年前的『垃圾魚』如今變身高級『潮鯛』？為什麼你買不到母羅非魚？它是基因改造的超級魚？原來，它是被神選中，一條正在拯救的魚……|自說自話的總裁,https://www.youtube.com/watch?v=cJIMsq4D14c
花膠：一塊「老膠」起死回生？為什麼它被放入「嫁妝」？花膠和魚肚有何區別？又為何說絕世老膠即將被放入博物館？原來，這是一段有關文化和信仰的生物故事……|自說自話的總裁,https://www.youtube.com/watch?v=MrazZ8IcHpY
海參：4億年前的『生物科技』，它真的能美容養顏，再生造化嗎？為何昔日『八珍之首』如今卻只需100元3斤？也許，這背後有讓人驚歎的商業與生物故事……|自說自話的總裁,https://www.youtube.com/watch?v=hkQ4GPKTJuU
瘋狂的黃金：金價再漲三倍？川普揚言黃金只漲不跌？為什麼全人類都對黃金有一種發自基因的熱愛？化學、商業、人類學，這是你投資黃金前需要了解的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=4MkHG2pj98c
會員頻道,#genre#
《索拉里斯星》《海奧華預言》『蓋亞假說』竟然都與龍樹諒的『造物主』相同？龍樹諒到底在幫給為我們傳遞消息？|自說自話的總裁,https://www.youtube.com/watch?v=z3ysqp_Vcz4
單原子金：煉金術的終極奧義？法老的魔法？約櫃是單原子金的製造器？從傳說到考古再到科學家還原，我們竟然真的發現了傳說中單原子金的存在……|自說自話的總裁,https://www.youtube.com/watch?v=4d3Vb222Hu4
關稅的故事：三個因關稅而崛起的家族——背後隱藏著一場有關人類的權力遊戲……|自說自話的總裁,https://www.youtube.com/watch?v=WpHYqltnxHI
白銀：上一個世代的貨幣之王，伴隨著大清帝國和西班牙帝國沒落……而這背後又有哪些血色故事……|自說自話的總裁,https://www.youtube.com/watch?v=zHdXStKc07s
諾查丹瑪斯VS聖瑪拉基：穿越900年的兩版《教皇預言》我們是否真的走到了末日關頭？而末日後的世界，是否也已經被『劇本』寫好？|自說自話的總裁,https://www.youtube.com/watch?v=EomZlqix-YY
最震撼的宇宙真相：上帝，是一種病毒，這竟然與《金剛經》第三層破眾（之）生相說得一模一樣，神人彼得·沃茨繼續為我們用科幻故事，註解《金剛經》……|自說自話的總裁,https://www.youtube.com/watch?v=z2YHIQuPfn0
2007年，他說：快逃。2025年，他又說：太遲了，我已經看到了比衰退更加可怕的東西……美元崩潰後，世界究竟何去何從？這是先知達里奧給我們的預言……|自說自話的總裁,https://www.youtube.com/watch?v=adSzcePDcag
新海誠《災難三部曲》：比災難更可怕的是我們根本不理解災難，或許，這一切都是人類的宿命……|自說自話的總裁,https://www.youtube.com/watch?v=FsEIkBQWKvM
CIA、骷髏會與秘密海島上的集會？也許，早有人用荒誕的方式，將我們的目光只想過這最現實的答案……|自說自話的總裁,https://www.youtube.com/watch?v=dxNVDEsRruE
接通電話？火災目擊？MH150懸疑？迭戈加西亞猜想？這裡還有四大驚人理論，馬航370還有很多細節，值得深挖……|自說自話的總裁,https://www.youtube.com/watch?v=CwikER81hYA
從20年前，ATI與何國源的故事看為何芯片巨頭多華人……|自說自話的總裁,https://www.youtube.com/watch?v=HCXO9-o_pSQ
台灣外海750公里，水下4500米，發現超級未知火山，與龍樹諒的預言點幾乎重合，誰能下去看看它？|自說自話的總裁,https://www.youtube.com/watch?v=rtU6kFxU4t8
人類消失的2.6萬年：從哥貝克力到今天，我們這一代文明用了1.2萬年，可地球上還存在著上市萬座2-3萬年前的石棚，這是否意味著3萬年前，已經存在一個『全球化』的前文明？|自說自話的總裁,https://www.youtube.com/watch?v=FUOfOuOuZpM
AI終究毀滅人類？這或許只是我們作為『螞蟻』的一廂情願……|自說自話的總裁,https://www.youtube.com/watch?v=ekGgX6rxGQU
諾獎文豪的科幻故事：當機器人領悟人心，人類還有何必要存在？又或許，人性就是殘缺的藝術品？|自說自話的總裁,https://www.youtube.com/watch?v=e7XncCqxTzU
大腦中的暗網：一個耗能60%，耗氧95%的深層網絡在你大腦中悄悄運行，它是你恐懼、焦慮和苦惱的根源，和佛陀説的一樣，科學家竟然也發現了關閉他的方法……|自說自話的總裁,https://www.youtube.com/watch?v=B5xNBXE6MRI
驚掉下巴的熊貓故事：原來它們對『愛情』的執著，來源於一種離奇的未知原理……|自說自話的總裁,https://www.youtube.com/watch?v=_Ko2MfPV-To
章魚之眼能見世界真相？佛為什麼說我們來自光音天？也許，破解眼睛謎團，我們將發現佛陀留在《金剛經》中的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=VDstTLgW2is
另一位蘇聯特斯拉：謎一般的活到了1993年，故事鮮為人知，是列寧的CP，是艾森豪威爾的密友，是卓別林的夥伴，卻也是最神秘的間諜，最離奇的『聲之魔法師』，還是現代電音的鼻祖……|自說自話的總裁,https://www.youtube.com/watch?v=0UQ_shNI5ZI
蘆屋府的倒塌：也許這是一個來自快子宇宙的美麗科幻故事，想必快子宇宙真的存在吧……|自說自話的總裁,https://www.youtube.com/watch?v=Olb2VZJWeEA
奧本海默vs泰勒：氫彈背後的恩怨情仇與讓人惋惜的悲劇故事……|自說自話的總裁,https://www.youtube.com/watch?v=qyweUihxHTQ
鄭和的秘密：檔案消失之謎？下東洋之謎？下南洋的真正目的？艦隊最後的行蹤之謎？艦隊規模之謎？|自說自話的總裁,https://www.youtube.com/watch?v=rlen_U9mNG0
1964年，『祂們』早已為人類撰寫好未來100年內的發展劇本，我們目前按部就班……|自說自話的總裁,https://www.youtube.com/watch?v=I0W4GTg59I8
讓人後背發涼的『西門慶經濟學』，以及為什麼《金瓶梅》絕不是一本小黃書……|自說自話的總裁,https://www.youtube.com/watch?v=beAQkuQ8DpM
柴窯的終極猜想：北宋之前，五代十國，中原大地究竟經歷了什麼？為什麼至今開封城內，都還有說河南話的猶太人居住？|自說自話的總裁,https://www.youtube.com/watch?v=JxaQTShffNk
雅利安深坑：最神秘的埃及古跡，究竟是未完工的金字塔？陵墓？還是某種巨大古代能量系統的一部分？為什麼不繼續挖掘？為什麼被列為軍事禁區並讓它被認為毀滅？|自說自話的總裁,https://www.youtube.com/watch?v=TeQkMeOzlsY
宋徽宗只是玩偶？李師師、周邦彥背後，有一場救國救民的『仙人跳』行動？張擇端也牽涉其中？李師師與宋徽宗的愛情，這究竟是一段什麼故事？|自說自話的總裁,https://www.youtube.com/watch?v=5TbqXSErg6A
進化論至今無法解釋的謎團：人類何為褪毛？除了阿努納奇挖金子理論，這個地球上竟然真沒有第二種解釋能夠合理的概述一切毛髮……|自說自話的總裁,https://www.youtube.com/watch?v=tj-bqxeztsI
走入秦始皇的內心世界？這裡竟然充滿了掙扎？也許，他的敵人不是天下百姓，而是六國貴族？|自說自話的總裁,https://www.youtube.com/watch?v=2M7lyNHkdIA
從林則徐到香妃，我們繼續深入故宮，發現那些一磚一木中的古代秘密……|自說自話的總裁,https://www.youtube.com/watch?v=weGYJQQZKiI
汞：另一個四乙基鉛的故事——人類歷史上排放的每一顆汞，最終都將被我們自己的身體消化……|自說自話的總裁,https://www.youtube.com/watch?v=y_DRRkwhdCg
林迦能：一種來源於古印度的神秘宇宙能，吳哥窟的設置是因為要汲取林迦能嗎？失落之謎也是因為林迦能汲取失效嗎？|自說自話的總裁,https://www.youtube.com/watch?v=466JWOx1x4Y
上古血脈：原來隱藏在我們身邊的狗狗們，竟然有這麼多不為人知的古代秘密，也許，被我們忽視的田園犬，才是地球上最真實的上古科技遺物……|自說自話的總裁,https://www.youtube.com/watch?v=01tPP0dN3AQ
虞朝：一個「帝之文明」的遠古科技時代嗎？追尋史書中的線索，以及現實中的巨石遺跡，我們似乎看到了一個宏偉的上古故事……|自說自話的總裁,https://www.youtube.com/watch?v=ksa8VPfasHs
西藏喇嘛懸浮巨石：這真的與暗物質、暗能量有關嗎？如果有關，那暗物質、暗能量又是什麼？原來，回溯歷史，我們似乎從上『古科技檔案』中發現了暗物質、暗能量的真身……|自說自話的總裁,https://www.youtube.com/watch?v=UqunLS4ElQg
大阪巨型鎖孔，真的是天皇陵寢嗎？原來，放眼世界，這是一種十分普遍的未知古代符號，它究竟有什麼意義……|自說自話的總裁,https://www.youtube.com/watch?v=qSnCkAN2v5Q
人類vs地球：我們究竟是什麼樣的存在？也許人魚才是真正的地球恩寵吧，而我們不過是定期被洪水清除的『寄生蟲』……|自說自話的總裁,https://www.youtube.com/watch?v=iPH_44aRZJw
為了畸形的審美，和金錢的利益，100多年來，人類到底對狗狗們做了什麼……|自說自話的總裁,https://www.youtube.com/watch?v=w0zFyxJvAwc
深挖：5000年前，蚩尤黃帝大戰，為什麼蚩尤裝備『鐵器』？要知道，黃帝之後3000年的秦始皇也裝備不了『鐵器』啊，蚩尤鐵器，從何而來？或許，這背後隱藏著一段上古的北極故事……|自說自話的總裁,https://www.youtube.com/watch?v=15MR3i_hIlc
妲己的美洲傳奇：身為殷商后母，妲己如何前往美洲，又在達到美洲後遭遇了那些故事？也許，深挖美洲考古，我們發現了護送妲己的將軍，以及妲己在美洲最後的歸宿……|自說自話的總裁,https://www.youtube.com/watch?v=b0rPAuWFF4E
一切的秘密：隱藏在美元上的那個符號之後，而1992年，一位來自符號內部的人士，卻選擇了爆料，石油、美元、戰爭，一切背後，都有原因……|自說自話的總裁,https://www.youtube.com/watch?v=TOum6r8uCjQ
【完結】《黑暗傳》從女媧到大禹的終章故事，原來我們的完整史詩，如此宏大……|自說自話的總裁,https://www.youtube.com/watch?v=x2BaU9ntObg
一個英國天才：3歲自學音樂，6歲知曉宇宙，為了探尋UFO，15歲成為黑客，一輩子隱姓埋名，36歲卻因嘲笑美軍而被通緝？最終英國政府保護了他，而他拿出來與英國政府交換的，究竟是什麼？|自說自話的總裁,https://www.youtube.com/watch?v=Im98mIeBTLk
洛克菲勒家族：七代人傳承至今，每一代都有哪些故事？他們真的有與上帝的密約嗎？四代洛克菲勒為何失蹤在食人部落當中……|自說自話的總裁,https://www.youtube.com/watch?v=J8wchuMFrd8
輻射、冰、火：鎖死人類的三堵宇宙之牆我們能否一一穿越？|自說自話的總裁,https://www.youtube.com/watch?v=MFlr9q0HjI8
脊髓灰質炎：一種讓人絕望的病毒，小兒麻痺症、鐵肺人，它帶給我們太多的終身恐怖，可卻被醫生們一點點將之消滅……|自說自話的總裁,https://www.youtube.com/watch?v=eL7XbgaRS9U
完整故事：李察·柏德回見南極地心人的前因後果，原來這個都市傳說並非我們想象的那樣荒誕……|自說自話的總裁,https://www.youtube.com/watch?v=okzMU-M8pF0
FBI的世紀恥辱：被凱文·米特尼克監聽，還從他們的天羅地網中逃之夭夭，甚至送他們一盒甜甜圈，這是一段最傳奇的黑客故事……|自說自話的總裁,https://www.youtube.com/watch?v=SfUrP88wT78
湯博：一個預言了羅斯威爾事件，組建了51區的頂級科學家，他是冥王星的發現者，也是200年來最具天賦的天學家……|自說自話的總裁,https://www.youtube.com/watch?v=wJBIuhSmMV8
本·拉登：一個名叫獅子的男人，他如何走上這條不歸路？|自說自話的總裁,https://www.youtube.com/watch?v=PdXHO65jAAU
火星人面像：一個消失的真相，NASA為何隱瞞火星發現？也許我們並不孤單……|自說自話的總裁,https://www.youtube.com/watch?v=PAXhyOqYF4I
井上雄彥：從櫻木花道到宮本武藏，人生是一場修行……|自說自話的總裁,https://www.youtube.com/watch?v=4khf3efywlw
